customer_id,creature_type,flight_status,dance_disaster_rating,ticklish_level,eyesight,age,number_of_policies,fire_power_level,soda_likeness_rate,snack_obsession,creature_cost,hearing_score,rage_outburst_score
CUST_2594,Unicorn,Yes,3,2,8,136,6,3,10,3,219,1.7761726857518887,1.6263893134234633
CUST_2595,Griffin,No,2,9,9,41,2,0,10,2,858,-1.071128193,2.560915202332972
CUST_2596,Unicorn,Yes,5,1,10,23,16,0,15,2,633,1.544924742,1.155188337
CUST_2597,Dragon,No,6,4,3,92,18,5,20,3,835,2.414820021802484,3.12401278
CUST_2598,Yeti,Yes,4,5,7,92,8,3,10,7,78,-0.597087981,2.8545050265202385
CUST_2599,Ciclope,Yes,5,5,3,15,6,5,11,2,507,1.1398341670696976,15.231041684810794
CUST_2600,Ciclope,Yes,7,4,9,24,4,5,12,2,50,-0.131726146,2.549346963143273
CUST_2601,Ciclope,No,5,3,6,56,13,9,14,6,798,-2.399954522,2.0444182845094483
CUST_2602,Unicorn,No,2,5,5,74,11,2,12,1,50,0.3566685812728344,2.746004155521588
CUST_2603,Dragon,Yes,4,1,1,38,15,7,3,7,250,0.1226873779782687,4.499533329269494
CUST_2604,Yeti,No,5,6,3,26,7,3,10,6,812,1.1130787523617909,1.048505348017865
CUST_2605,Ciclope,Yes,4,1,6,63,4,6,8,1,408,0.004431907,9.172927099788714
CUST_2606,Yeti,Yes,6,5,7,7,12,3,15,7,603,-1.100753004,4.3416525948066695
CUST_2607,Griffin,No,0,5,9,12,18,3,6,4,274,-0.314077253,4.0950807501401005
CUST_2608,Dragon,Yes,4,3,7,18,15,6,1,6,887,0.4267012496816542,3.013163887730973
CUST_2609,Yeti,Yes,6,2,1,32,6,2,19,4,860,-0.849106931,0.8833397465846148
CUST_2610,Yeti,No,10,4,2,24,5,3,10,5,553,-0.014248763,6.894215827840809
CUST_2611,Griffin,No,4,8,10,20,19,0,15,4,314,0.907282993,6.559989522500676
CUST_2612,Yeti,No,7,3,1,8,19,3,10,5,326,-0.133106578,0.8521482237711797
CUST_2613,Yeti,No,3,8,5,60,2,2,17,8,810,-0.377852521,2.891437696391924
CUST_2614,Griffin,No,7,4,4,9,7,0,15,9,50,1.3917429542900923,6.225211347024858
CUST_2615,Griffin,Yes,8,4,8,11,9,0,8,4,195,-0.082355947,2.0122274995264533
CUST_2616,Griffin,Yes,6,3,2,8,1,0,5,7,104,0.929397902,3.853464729
CUST_2617,Ciclope,No,4,5,7,62,3,5,9,2,726,0.583238881,5.483861063264091
CUST_2618,Griffin,Yes,3,6,5,19,19,0,3,2,661,-0.934160968,1.0590194117930838
CUST_2619,Yeti,No,6,4,10,17,19,1,18,9,256,1.0936585473028668,1.891186586730412
CUST_2620,Ciclope,No,3,5,7,34,15,7,10,1,100,-1.294010646,0.2323357290310641
CUST_2621,Yeti,Yes,6,6,7,21,8,3,18,7,348,1.120084504,5.691011381804088
CUST_2622,Ciclope,Yes,3,2,4,34,12,5,11,8,654,2.2274266187606147,5.039175618
CUST_2623,Dragon,No,2,5,3,56,1,8,11,3,471,1.4440973212764026,3.136034617359204
CUST_2624,Yeti,Yes,1,4,10,202,20,2,11,6,505,-0.712547094,2.8161898427231407
CUST_2625,Ciclope,Yes,0,5,7,19,15,5,12,5,320,0.6704261856879588,0.5958480101282053
CUST_2626,Yeti,Yes,4,6,7,3,2,0,3,4,581,1.409042114076958,3.273422054600732
CUST_2627,Yeti,Yes,4,6,10,27,2,3,19,4,507,-0.461951769,0.8466858110189874
CUST_2628,Yeti,No,5,8,7,7,3,3,2,6,516,1.8685758128679075,2.125214263866938
CUST_2629,Griffin,No,6,5,7,157,20,0,0,4,389,-0.912533432,2.322494904576492
CUST_2630,Dragon,Yes,6,4,6,13,15,5,13,6,410,-1.162974596,6.884294321936725
CUST_2631,Griffin,Yes,4,4,5,23,19,0,11,4,755,-0.395525081,1.836932896406116
CUST_2632,Yeti,Yes,4,4,2,36,15,1,18,7,85,0.3737741490864611,5.497145119646213
CUST_2633,Griffin,No,4,1,10,25,6,3,3,8,837,-0.076816706,3.666982634960679
CUST_2634,Ciclope,Yes,3,7,7,7,4,5,5,3,395,-2.678273791,0.8121539291906968
CUST_2635,Griffin,Yes,6,3,9,8,20,0,18,6,530,0.5818620617406669,6.461575990070802
CUST_2636,Dragon,Yes,8,7,4,14,7,7,11,2,1065,0.6557512520784635,1.647270707726779
CUST_2637,Unicorn,No,2,6,1,23,15,3,17,6,116,1.2787912070641188,3.8327763325913535
CUST_2638,Ciclope,Yes,5,3,3,26,10,5,20,2,375,-1.594372072,0.8564871418363081
CUST_2639,Griffin,Yes,5,9,9,37,3,0,4,8,342,-0.70023673,0.8274854460427841
CUST_2640,Unicorn,Yes,4,4,4,13,12,2,12,4,627,-0.592290698,4.601270464659249
CUST_2641,Unicorn,No,3,4,6,1,18,2,8,1,70,0.05888867,1.665624289
CUST_2642,Ciclope,Yes,3,2,7,7,15,6,9,2,890,-0.337280587,5.249288705492257
CUST_2643,Unicorn,Yes,1,9,4,27,18,3,15,2,440,-1.521389538,4.8613579069886885
CUST_2644,Yeti,No,3,1,10,12,12,2,1,6,830,-1.15092072,2.853683453153839
CUST_2645,Griffin,Yes,8,8,3,18,5,2,18,7,576,-1.892837369,8.224681236721658
CUST_2646,Unicorn,No,6,3,3,9,15,3,17,5,962,0.2877749706653992,0.6339977506604284
CUST_2647,Ciclope,Yes,0,6,6,38,2,8,5,7,430,1.5305330967059678,3.4476175264302653
CUST_2648,Yeti,No,2,5,2,5,12,3,15,7,623,0.5185817637481356,5.944801836379041
CUST_2649,Dragon,Yes,3,4,4,12,5,7,20,3,310,0.05538912,5.375788392969702
CUST_2650,Yeti,No,7,8,10,38,16,0,20,6,230,0.006287029,5.844043118197934
CUST_2651,Dragon,Yes,5,3,6,25,16,5,20,6,781,0.4553750968812383,0.8017862629295506
CUST_2652,Griffin,No,7,4,4,21,4,0,3,8,780,1.3927463484997995,2.6175960506428484
CUST_2653,Yeti,No,5,6,6,31,16,0,9,5,612,-0.243529555,2.791622936860011
CUST_2654,Dragon,No,4,3,2,4,18,7,5,2,457,1.1434961410417657,8.114625917294392
CUST_2655,Yeti,No,4,5,9,29,11,0,9,8,373,-0.72663208,11.093315160853631
CUST_2656,Unicorn,Yes,4,5,1,62,9,0,1,6,138,-0.283568765,1.9077232539550013
CUST_2657,Griffin,Yes,9,2,8,37,13,3,7,4,386,-1.050040729,17.655342253133025
CUST_2658,Ciclope,Yes,4,5,1,25,13,5,10,2,489,-1.15603684,4.927368521
CUST_2659,Yeti,Yes,3,3,4,6,14,0,18,8,58,-0.169697941,4.985573666
CUST_2660,Ciclope,Yes,3,5,9,58,6,9,6,7,486,0.2013209891224751,0.8945673309368735
CUST_2661,Griffin,Yes,7,2,10,27,15,3,3,2,314,-0.308414757,1.010231398159282
CUST_2662,Ciclope,No,5,4,3,44,15,6,11,1,443,-0.499232476,3.568602207966312
CUST_2663,Ciclope,Yes,1,1,2,5,19,9,3,3,211,0.3580060690238441,5.3960645438999775
CUST_2664,Griffin,No,8,6,8,62,13,1,20,4,420,0.1611060905467904,2.704027629196787
CUST_2665,Yeti,Yes,9,4,9,4,16,2,1,5,538,-1.248552035,5.3365753540639504
CUST_2666,Griffin,Yes,5,3,10,29,14,0,14,5,188,0.9203027467697548,6.273305206895895
CUST_2667,Ciclope,Yes,3,8,8,5,5,9,10,6,958,-1.155929712,0.9145392956722028
CUST_2668,Unicorn,Yes,2,6,6,11,3,1,10,5,609,-0.505772358,2.5917521795791627
CUST_2669,Dragon,No,4,7,4,12,4,5,18,3,1197,0.4843750446519666,2.654394626917786
CUST_2670,Yeti,Yes,10,3,7,53,17,1,2,8,783,-1.622121216,7.426223204793336
CUST_2671,Dragon,No,8,2,2,22,7,9,18,4,338,-1.305243292,4.252543335112514
CUST_2672,Ciclope,No,4,6,7,9,15,7,11,4,50,-1.062524048,5.311609025335703
CUST_2673,Unicorn,No,6,3,1,13,8,3,12,2,54,2.758813915,6.572123797755791
CUST_2674,Unicorn,No,6,5,3,28,1,3,13,5,111,-0.979669338,0.9144904953308572
CUST_2675,Dragon,No,8,7,4,24,9,7,20,6,873,-0.399279988,2.4388748360386203
CUST_2676,Unicorn,Yes,6,4,8,29,15,2,18,7,1048,-0.912576987,0.8211867493169546
CUST_2677,Yeti,Yes,5,6,7,37,14,1,9,7,452,0.9077337940001408,1.1444688916470762
CUST_2678,Griffin,No,6,4,4,11,3,3,8,4,878,-1.009873096,5.991031019
CUST_2679,Unicorn,No,2,4,5,22,13,2,9,5,98,-0.075089402,1.932189669360996
CUST_2680,Yeti,Yes,7,5,4,5,9,0,9,6,853,-0.422988344,6.830705126332782
CUST_2681,Unicorn,No,9,7,10,10,1,2,6,7,295,0.5144693737697296,1.392909510168724
CUST_2682,Griffin,Yes,3,6,6,36,3,2,6,3,435,-0.177863447,1.6163401860592248
CUST_2683,Griffin,No,4,3,9,7,11,1,3,3,451,1.2527412472065174,1.796998419978906
CUST_2684,Ciclope,Yes,0,6,3,223,6,5,9,4,634,0.9422140354802389,1.455109357
CUST_2685,Unicorn,Yes,3,2,5,3,8,2,0,7,559,0.7764431781244744,1.666494829949518
CUST_2686,Yeti,Yes,5,8,6,47,18,1,18,6,571,-1.389007073,1.240364108777913
CUST_2687,Unicorn,No,5,8,10,11,13,3,17,6,205,1.347775609423121,2.4053136746650328
CUST_2688,Yeti,No,3,4,5,25,12,2,3,7,203,0.5426156085509295,5.523555989289226
CUST_2689,Unicorn,No,6,4,10,18,14,3,8,3,959,-0.060001216,5.453711503510371
CUST_2690,Ciclope,Yes,6,4,4,7,18,9,0,7,323,1.535429001026594,6.085056761036936
CUST_2691,Griffin,No,6,9,9,8,7,3,17,3,558,-0.956011648,3.092014058951583
CUST_2692,Dragon,Yes,2,8,3,21,10,5,3,8,765,-0.639324619,2.196146498
CUST_2693,Ciclope,Yes,3,4,3,28,6,6,14,0,232,-1.409833684,6.673442432829016
CUST_2694,Dragon,Yes,4,2,6,14,10,8,1,3,787,1.5952585311093448,7.381331734066311
CUST_2695,Yeti,Yes,6,7,2,60,5,1,20,9,50,0.4909380240933679,5.078627703
CUST_2696,Griffin,Yes,5,8,5,17,4,2,12,1,50,0.1165623539961236,2.6548105431439737
CUST_2697,Ciclope,No,5,4,7,8,13,5,3,6,177,0.5693817276375261,2.6476239595970297
CUST_2698,Unicorn,Yes,2,5,8,22,8,0,2,8,511,0.123585685,9.055997782017169
CUST_2699,Griffin,No,5,6,5,5,10,1,10,3,118,-1.195101742,4.697398397494555
CUST_2700,Griffin,No,8,3,6,62,9,3,0,4,670,-0.29718758,3.110461224157448
CUST_2701,Griffin,Yes,4,3,5,27,6,0,9,3,760,0.6376516741773707,1.8849478002721136
CUST_2702,Griffin,Yes,7,6,2,44,15,3,7,6,923,2.6084333838613234,1.8933416370018887
CUST_2703,Unicorn,No,6,7,1,34,20,2,4,3,553,0.2035932932227186,5.5937466740725865
CUST_2704,Unicorn,No,4,6,5,53,2,0,7,7,936,-0.862990566,1.880611672550388
CUST_2705,Dragon,No,5,3,9,6,1,5,4,3,50,-0.744332475,1.014881101667443
CUST_2706,Griffin,Yes,4,5,4,42,18,2,4,5,487,1.1572240315469544,4.1782741336163305
CUST_2707,Ciclope,No,2,8,2,7,20,8,5,6,462,2.434059563366814,3.729728349908776
CUST_2708,Ciclope,Yes,3,2,2,42,5,5,10,4,336,-1.476509368,5.061002157599977
CUST_2709,Unicorn,Yes,6,6,5,145,16,3,14,5,751,0.6684848054272132,1.4135379820990963
CUST_2710,Griffin,No,3,3,1,81,1,2,20,7,590,-0.351019904,5.264866986032439
CUST_2711,Yeti,Yes,0,8,6,18,8,1,18,8,423,-0.133399941,4.250414839826403
CUST_2712,Unicorn,No,7,6,8,15,20,0,3,6,610,1.2340238993306298,1.563864668131176
CUST_2713,Dragon,No,5,3,3,38,4,7,14,5,232,0.3297637229643123,0.6298076669640461
CUST_2714,Ciclope,Yes,3,5,5,19,2,5,19,5,904,-1.247034313,5.609261013036138
CUST_2715,Ciclope,No,1,6,1,1,10,5,0,3,429,-0.262656583,1.427447161
CUST_2716,Unicorn,No,5,7,10,25,8,1,3,5,444,-0.670612716,1.479922441359123
CUST_2717,Dragon,No,4,5,9,3,16,5,14,5,1137,1.5250500451360245,8.327491182
CUST_2718,Yeti,Yes,6,7,10,53,19,1,8,10,379,-0.568074525,6.878658377437421
CUST_2719,Yeti,Yes,4,5,5,23,15,1,13,9,572,-1.518446862,1.877464450716564
CUST_2720,Dragon,Yes,3,4,3,1,8,7,10,3,871,-0.012336024,2.1762767719851936
CUST_2721,Griffin,Yes,6,3,6,40,5,0,7,4,339,1.5703435666514192,4.0425805188769965
CUST_2722,Ciclope,No,5,5,8,4,9,5,9,9,189,-0.656576227,5.291299199789089
CUST_2723,Dragon,No,5,6,9,27,14,8,5,3,289,-0.848593681,3.4900911032396067
CUST_2724,Unicorn,Yes,5,8,9,62,8,3,5,4,483,-0.670222682,2.008018436708055
CUST_2725,Dragon,Yes,5,6,2,26,5,7,9,6,739,-0.559701465,3.492569946
CUST_2726,Ciclope,No,0,6,3,3,15,7,12,1,730,0.5369541457265141,6.106509314897829
CUST_2727,Dragon,Yes,0,7,4,18,18,5,6,7,848,-0.658877898,2.9086283614918127
CUST_2728,Griffin,Yes,9,8,7,1,18,0,5,6,836,-0.246379377,3.3000431977927014
CUST_2729,Griffin,Yes,1,6,5,9,6,3,8,9,760,0.3720905479247255,6.264733090548021
CUST_2730,Unicorn,Yes,10,5,9,33,10,1,13,7,742,-0.774852476,0.982319933
CUST_2731,Yeti,No,7,7,8,14,14,3,8,5,627,-0.161577464,7.932747267
CUST_2732,Yeti,No,7,7,2,33,20,3,10,9,429,0.7042855327203552,5.022431551427762
CUST_2733,Unicorn,No,8,6,1,49,6,1,19,3,198,0.089574345,4.282793000965454
CUST_2734,Unicorn,Yes,6,3,2,230,6,3,9,3,353,-1.166702116,3.379307498479516
CUST_2735,Ciclope,Yes,3,6,8,28,16,5,10,6,423,-0.632077733,1.1693395643098936
CUST_2736,Yeti,No,8,7,1,17,5,0,6,5,537,0.4823232261701033,0.6230851309797453
CUST_2737,Griffin,Yes,7,4,1,30,17,1,8,1,285,-0.779901424,4.160097548
CUST_2738,Griffin,Yes,0,7,2,69,17,3,17,4,50,-0.92442752,6.995296881761883
CUST_2739,Unicorn,Yes,4,4,4,115,9,1,8,2,375,0.4386473255308942,1.464350793378614
CUST_2740,Yeti,No,3,4,6,7,20,1,13,6,325,-0.027890138,2.866802947762065
CUST_2741,Yeti,Yes,4,5,3,2,17,3,15,8,748,-0.513899961,3.102132783747419
CUST_2742,Unicorn,Yes,3,5,6,47,8,2,9,9,490,1.2535489930831965,10.79532662507266
CUST_2743,Dragon,No,6,8,7,7,20,9,11,9,383,2.0958553254737846,4.120190397096351
CUST_2744,Griffin,No,2,4,7,15,7,3,17,5,738,1.175828289988659,3.791680723540306
CUST_2745,Griffin,No,3,4,10,38,6,3,8,2,691,2.5145858546943283e-05,10.32177571
CUST_2746,Yeti,No,5,7,7,6,15,2,12,7,500,-0.822979483,3.994360524660952
CUST_2747,Griffin,No,3,4,3,98,10,3,2,7,50,1.5088630521659037,8.93890916
CUST_2748,Unicorn,No,6,5,10,18,13,3,19,5,478,-0.648996109,2.5399825396003406
CUST_2749,Ciclope,No,7,6,5,52,4,7,6,5,588,0.2995667552954609,5.969179824753809
CUST_2750,Unicorn,Yes,4,5,2,88,8,3,8,1,597,-0.612188435,3.9545373938089217
CUST_2751,Griffin,No,1,3,3,17,6,3,13,5,673,0.9223300999506224,6.745275410100683
CUST_2752,Dragon,No,3,2,10,35,11,5,7,5,159,-0.144948555,1.7683610317332623
CUST_2753,Unicorn,No,3,4,10,23,5,3,20,5,326,-1.181935519,10.48645691200466
CUST_2754,Ciclope,Yes,4,3,2,9,20,9,1,2,654,-0.207957697,0.1530419226199674
CUST_2755,Ciclope,No,1,3,10,13,4,5,12,2,440,0.018065385,2.3792505431984385
CUST_2756,Yeti,No,4,4,9,26,8,1,6,9,508,-0.462755511,3.775616376977336
CUST_2757,Unicorn,No,7,1,5,22,15,1,5,4,612,0.5282601785295711,1.457482594573692
CUST_2758,Griffin,No,2,7,6,6,15,0,7,5,829,-0.301190743,5.831533665297719
CUST_2759,Dragon,Yes,7,4,5,13,7,9,3,4,640,-0.186027627,6.053841936011343
CUST_2760,Yeti,Yes,6,7,5,17,17,3,11,5,136,1.317812820429091,3.3553037393846923
CUST_2761,Yeti,Yes,3,7,5,13,6,2,6,8,896,0.7510920140078242,1.783000203
CUST_2762,Griffin,No,5,2,6,6,4,3,9,5,779,0.1906889510708895,2.8613145850389365
CUST_2763,Ciclope,No,6,4,4,22,7,5,15,4,657,0.7918063322935146,3.136034617359204
CUST_2764,Ciclope,No,5,6,7,10,17,5,11,3,1097,1.7349227396164322,1.7236968225242424
CUST_2765,Dragon,Yes,3,5,1,46,17,7,8,3,211,-1.313343514,3.991977463
CUST_2766,Yeti,No,5,4,10,6,11,3,11,6,851,0.3408433547338622,6.935635494
CUST_2767,Yeti,Yes,5,4,2,4,20,0,14,8,107,-1.158444664,4.804895063404524
CUST_2768,Yeti,Yes,7,3,5,8,12,2,15,6,838,0.072032201,6.263415706329217
CUST_2769,Yeti,No,4,5,5,29,1,2,3,10,50,0.3692089474896475,5.289876287823909
CUST_2770,Yeti,No,5,7,4,70,19,2,8,8,630,-0.188030414,6.915283305187888
CUST_2771,Dragon,No,3,3,2,57,13,6,20,7,1359,0.504763162,1.856539028347416
CUST_2772,Unicorn,No,4,5,4,10,19,3,7,2,648,1.5081362511548402,4.725536399246868
CUST_2773,Ciclope,Yes,5,5,7,48,9,8,2,4,404,0.8633708657990838,1.1193853564313443
CUST_2774,Dragon,No,6,7,8,36,17,9,4,6,50,1.3553864363117152,4.981825437312508
CUST_2775,Dragon,Yes,2,4,8,37,10,5,3,4,639,-1.295584704,2.1776913503007544
CUST_2776,Dragon,No,6,4,5,2,16,5,5,2,459,1.7778849747580416,4.135840100602742
CUST_2777,Griffin,Yes,4,5,5,84,20,3,6,7,141,1.844383151,3.5382520166277818
CUST_2778,Griffin,Yes,2,5,1,6,16,3,0,2,645,1.7481243588835118,6.588964691153938
CUST_2779,Griffin,No,7,6,1,6,5,1,15,3,50,-0.980806437,5.292648049606337
CUST_2780,Dragon,Yes,3,3,4,15,9,5,16,3,945,0.985848577,2.0154666904643355
CUST_2781,Unicorn,No,6,5,5,11,11,1,15,6,639,1.8216980015288444,5.193469963429053
CUST_2782,Yeti,No,3,4,7,16,10,0,2,8,452,0.4454200814439255,2.4777610050854664
CUST_2783,Ciclope,Yes,1,6,2,268,14,6,11,6,1190,0.3578282211289106,3.963496399651667
CUST_2784,Unicorn,No,6,7,6,4,9,3,6,5,290,1.457900282420335,3.003062802711728
CUST_2785,Griffin,Yes,6,2,5,19,19,1,11,3,439,-0.933121928,1.0636456214212615
CUST_2786,Unicorn,Yes,4,5,7,34,7,3,19,6,819,0.4865684108582784,6.878658377437421
CUST_2787,Griffin,No,3,6,2,61,17,1,8,5,474,-1.072558319,1.731011455
CUST_2788,Dragon,Yes,0,4,5,12,18,6,16,4,337,-1.094613975,1.2685812345427918
CUST_2789,Ciclope,Yes,5,4,10,58,20,5,3,6,246,-0.419517585,10.11751551729036
CUST_2790,Dragon,Yes,6,3,6,20,7,5,8,5,589,0.4217019239686917,0.6976899821519996
CUST_2791,Yeti,No,4,6,3,22,19,1,5,3,581,1.1879983188863403,3.477117537059422
CUST_2792,Ciclope,Yes,5,6,3,37,15,8,1,5,300,-0.866799364,0.8522051213029656
CUST_2793,Yeti,No,4,7,7,27,10,3,2,7,863,0.6539508471373724,3.4476175264302653
CUST_2794,Ciclope,Yes,3,3,3,10,7,5,16,5,710,-1.185466175,2.130030256066437
CUST_2795,Griffin,No,2,4,5,24,2,3,12,3,484,-0.360106797,2.7174825371143214
CUST_2796,Unicorn,Yes,7,4,6,29,15,3,7,4,587,-0.851567892,5.730559497715533
CUST_2797,Griffin,No,8,5,4,7,13,3,20,5,247,-0.788914375,1.340825317
CUST_2798,Ciclope,Yes,2,6,8,15,18,5,3,4,614,-0.263498481,2.722714478300253
CUST_2799,Ciclope,Yes,2,4,9,27,20,8,5,5,830,0.3356075838073224,10.96147546038745
CUST_2800,Yeti,No,7,3,1,9,19,3,1,7,423,-0.223233487,3.5567722370519825
CUST_2801,Griffin,No,2,4,1,3,19,3,0,6,157,0.2835714022169402,1.3216642050651537
CUST_2802,Dragon,No,5,6,8,48,3,8,13,2,438,-0.798972549,1.7399494705607266
CUST_2803,Griffin,Yes,2,6,4,112,8,3,6,6,361,-0.34912212,1.7594467267910263
CUST_2804,Dragon,No,8,4,6,22,3,5,9,4,84,-0.486128511,5.747680447019117
CUST_2805,Dragon,No,2,6,6,43,19,9,1,7,521,-0.034643215,0.8404828889706288
CUST_2806,Griffin,Yes,5,7,8,5,17,2,9,4,82,0.1079748552527547,5.174075830025912
CUST_2807,Griffin,Yes,3,5,5,5,11,2,4,5,514,0.5164019643195423,5.001334115964358
CUST_2808,Ciclope,No,4,4,4,42,19,5,9,5,423,-0.14012811,2.2298136186736555
CUST_2809,Dragon,Yes,4,2,7,43,18,5,14,5,313,-1.082247122,3.7424102803871215
CUST_2810,Ciclope,No,3,3,7,4,16,5,1,7,260,-0.479173148,12.246865903500586
CUST_2811,Griffin,Yes,3,2,6,5,18,0,10,8,396,-1.371250783,1.161308133549501
CUST_2812,Ciclope,No,5,5,6,66,19,9,0,5,285,-0.265691258,1.1562618026545315
CUST_2813,Yeti,No,1,4,3,15,17,3,6,5,298,1.3085986873971551,4.708869934345948
CUST_2814,Ciclope,Yes,7,4,3,60,15,5,11,4,936,0.055136176,1.3036292417612116
CUST_2815,Yeti,No,5,4,5,3,19,3,16,3,312,-0.841237709,8.439690055654793
CUST_2816,Ciclope,No,4,3,5,40,2,7,17,5,304,-1.161436172,3.4527880363043955
CUST_2817,Ciclope,Yes,7,5,1,54,20,5,8,5,1101,-1.070314333,1.476682509004705
CUST_2818,Yeti,No,4,7,6,5,11,3,4,9,222,0.075414705,4.155317491773992
CUST_2819,Yeti,No,6,2,3,16,7,1,8,4,830,0.5614827786665106,5.523555989289226
CUST_2820,Yeti,No,4,7,2,88,2,1,7,7,531,-1.93826889,11.203574661437486
CUST_2821,Ciclope,Yes,6,6,4,50,4,5,17,2,659,1.2555139402597435,4.407042067592115
CUST_2822,Dragon,Yes,4,7,6,16,1,7,16,4,683,-1.989053804,12.15275887890685
CUST_2823,Dragon,No,6,3,5,62,17,8,8,6,770,-0.820323245,2.171422710003036
CUST_2824,Yeti,No,6,5,3,5,3,2,14,8,50,0.026629639,4.334065228849154
CUST_2825,Unicorn,Yes,3,4,10,25,5,2,7,5,232,1.1619001649116178,1.3412949319559686
CUST_2826,Griffin,No,5,5,1,11,4,3,18,1,559,0.3521504581989852,5.023518638343391
CUST_2827,Unicorn,No,6,2,4,12,16,3,17,6,425,1.124808973971915,3.6465533237878542
CUST_2828,Dragon,Yes,3,7,1,18,5,8,17,3,819,1.7259457281239583,2.9420011962714177
CUST_2829,Yeti,Yes,9,3,9,11,5,2,4,3,744,0.2225614251546606,5.546527131094977
CUST_2830,Griffin,Yes,4,3,4,5,17,1,0,6,464,-1.50838317,4.273590000191757
CUST_2831,Griffin,Yes,1,4,10,3,9,3,20,5,538,-2.390646081,1.8429307165960724
CUST_2832,Dragon,Yes,7,8,2,9,15,5,5,6,179,-0.670085939,0.4245348361084916
CUST_2833,Yeti,Yes,4,6,8,17,5,0,6,5,1086,-0.719713577,7.770696670317432
CUST_2834,Unicorn,Yes,8,8,8,6,9,1,20,5,500,-0.570306094,0.8491429786687243
CUST_2835,Ciclope,No,5,7,4,19,10,9,1,3,203,-0.559283838,7.685243255647128
CUST_2836,Yeti,No,4,2,3,11,16,1,6,5,606,0.7071032075103755,2.6603896217598497
CUST_2837,Unicorn,Yes,7,5,5,70,19,0,6,3,311,1.051410924775369,5.093490498176116
CUST_2838,Unicorn,Yes,4,7,8,29,6,3,2,3,200,0.5627056562362337,2.362382585968856
CUST_2839,Ciclope,No,1,4,8,19,9,5,14,4,207,-0.983056244,6.282655370832949
CUST_2840,Ciclope,Yes,5,5,1,35,2,6,17,4,268,-0.195766678,6.076227469663203
CUST_2841,Ciclope,Yes,5,8,9,14,19,8,3,6,631,-0.404530865,7.061761088527927
CUST_2842,Unicorn,No,3,9,1,29,9,1,5,1,644,-1.00111608,0.2734381991827291
CUST_2843,Ciclope,No,7,5,1,24,5,5,7,2,244,-1.652884952,2.0692288740373987
CUST_2844,Ciclope,Yes,5,3,1,8,17,9,2,0,381,0.5611693850861299,6.414179486333256
CUST_2845,Ciclope,Yes,7,5,10,53,18,8,11,4,468,0.1934748006864192,6.455371581216054
CUST_2846,Griffin,No,3,7,3,31,13,3,11,3,437,-0.379819748,1.3629873106368535
CUST_2847,Dragon,Yes,5,3,10,37,1,9,12,5,1038,-0.256153817,4.16517213
CUST_2848,Unicorn,Yes,5,5,5,256,1,3,4,1,752,0.7895500520592684,5.226251999093203
CUST_2849,Ciclope,No,6,2,10,15,16,5,1,5,50,0.072941978,5.944813275134163
CUST_2850,Dragon,Yes,5,8,7,13,17,6,4,6,556,0.1595680278093089,3.926220641074369
CUST_2851,Griffin,No,7,7,3,26,9,0,12,4,810,0.8012832555097764,2.3629314522959506
CUST_2852,Ciclope,No,3,7,6,59,17,8,6,4,383,-0.44420115,0.9519822552616442
CUST_2853,Griffin,Yes,9,5,5,16,19,3,17,6,267,0.8464174308248962,1.1950010243828222
CUST_2854,Yeti,Yes,5,6,5,1,2,3,16,5,580,0.1786035227183478,1.7470019640862358
CUST_2855,Ciclope,No,1,4,9,37,17,9,8,10,553,-0.738568314,3.9434134677462858
CUST_2856,Ciclope,No,5,8,1,46,3,8,20,7,302,-0.946040609,4.153356119025551
CUST_2857,Unicorn,Yes,6,3,4,82,13,1,6,6,511,-0.291142127,9.589036544720544
CUST_2858,Dragon,Yes,4,4,6,66,6,5,2,3,921,0.1755793593908644,3.4605628492996723
CUST_2859,Ciclope,Yes,8,7,7,96,2,8,1,6,1196,0.2184811155566388,5.121942901982555
CUST_2860,Ciclope,Yes,7,7,6,11,6,9,3,6,632,-1.785272046,2.9695467962017243
CUST_2861,Yeti,Yes,3,5,3,7,15,0,1,8,368,3.441487658517113,4.830541688298006
CUST_2862,Dragon,Yes,3,4,2,7,4,5,17,4,495,-0.894154183,5.276108113955206
CUST_2863,Dragon,No,6,3,5,22,14,8,3,7,796,1.4231194252674813,3.6070435566949577
CUST_2864,Unicorn,No,5,2,10,35,13,3,15,4,629,-1.487406248,2.964346276
CUST_2865,Griffin,No,2,5,1,1,18,3,14,3,164,-0.600670685,5.858354555
CUST_2866,Unicorn,Yes,0,5,1,16,8,2,17,7,341,-0.326108231,5.366956843
CUST_2867,Unicorn,No,4,4,1,24,10,0,18,2,602,-0.228706562,1.274152898763971
CUST_2868,Griffin,Yes,7,2,4,11,13,3,4,2,402,-0.517033396,1.944480831199184
CUST_2869,Ciclope,Yes,6,4,4,7,18,6,0,4,629,0.382658769,6.228600327730407
CUST_2870,Dragon,Yes,7,4,5,70,3,5,17,5,50,0.046675578,0.9709070486573156
CUST_2871,Ciclope,Yes,7,4,2,52,13,9,20,6,344,1.3485090741417425,2.475599631733026
CUST_2872,Dragon,Yes,3,6,4,4,3,5,13,2,763,-0.236805221,1.932189669360996
CUST_2873,Yeti,No,5,6,3,6,4,0,19,9,712,0.012878741,3.8980241764478873
CUST_2874,Dragon,No,0,6,3,16,20,5,7,9,646,1.4005859846012858,0.7092068795576992
