customer_id,creature_type,flight_status,dance_disaster_rating,ticklish_level,eyesight,age,number_of_policies,fire_power_level,soda_likeness_rate,snack_obsession,creature_cost,hearing_score,rage_outburst_score,risk
C9106Q,Ciclope,Yes,4,4,7,14,,7,12,1,327,-0.081663986,7.061761089,0
C6454V,Ciclope,Yes,3,2,3,15,,9,1,0,379,-0.273851666,4.284363186,0
C9767W,Griffin,No,5,4,7,34,,1,3,7,647,-2.17550572,1.699668243,1
C3082O,Griffin,Yes,6,7,8,2,3,3,18,5,817,-0.123207861,2.103490027,0
C8368H,Dragon,Yes,4,4,2,13,15,7,6,3,582,1.450950473,0.805929896,1
C7076A,Ciclope,No,5,3,5,90,,9,5,6,880,-1.113538568,1.015812684,0
C8895P,Unicorn,Yes,1,7,3,16,19,3,13,6,50,-0.992479834,6.937408545,1
C7687V,Unicorn,No,8,1,4,37,18,3,5,1,797,-0.48278728,0.939085023,1
C2968L,Griffin,No,1,6,9,18,5,1,13,4,776,0.906681427,0.835367318,0
C8726E,,Yes,4,5,7,31,19,0,17,8,374,1.679734757,0.419720411,1
C8401H,Ciclope,Yes,5,2,9,29,19,6,2,3,449,1.751831875,4.721498673,1
C6178N,Griffin,Yes,9,5,10,32,18,1,3,5,237,0.094564042,4.189467512,1
C7177V,Griffin,No,6,6,9,19,,2,6,1,243,-1.448857889,5.390249897,1
C4140E,Ciclope,Yes,6,3,1,46,,5,19,5,404,0.074924928,0.70920688,1
C4805P,Yeti,Yes,0,7,4,116,14,1,17,5,97,-0.783778996,6.037783264,1
C7753T,Griffin,Yes,8,2,10,18,1,1,4,5,187,0.152098104,3.101940569,0
C4059Y,Yeti,Yes,2,7,4,39,19,3,8,3,456,-0.711350446,4.929271765,1
C1748D,Yeti,No,3,1,6,27,7,1,17,6,508,1.250187703,0.845973041,0
C1222Y,Ciclope,Yes,5,2,5,35,4,8,15,4,344,0.192891454,1.397719407,0
C2620P,Ciclope,Yes,3,5,10,12,2,5,13,2,255,1.811345247,2.129007413,0
C8315T,Unicorn,Yes,1,6,10,17,1,3,7,4,378,0.665351544,7.480311341,0
C9538B,Dragon,No,4,3,1,6,10,7,4,4,627,-0.514514877,1.958521487,0
C4663N,Unicorn,Yes,3,4,10,57,12,2,17,0,50,-0.95580896,4.543148424,1
C7264Q,Griffin,Yes,2,7,6,56,17,0,7,3,56,0.589764827,8.288617354,1
C6038H,Ciclope,Yes,4,4,7,26,19,8,19,6,481,-0.725456514,0.703448903,0
C1958L,Dragon,No,5,7,7,23,13,9,16,6,366,1.164956842,6.963843698,0
C3336O,Yeti,Yes,5,5,9,68,,0,4,6,685,-0.634332575,3.28211404,1
C8173O,Yeti,No,3,1,6,8,18,0,7,8,570,0.555133421,1.620196805,1
C6246B,Dragon,Yes,0,2,6,39,8,9,13,6,821,-0.252485965,1.793528991,0
C6801L,Yeti,No,8,7,2,8,7,0,16,10,705,0.547224624,1.99603161,1
C2113F,Dragon,Yes,5,5,6,38,10,8,3,5,758,0.162122388,1.812575272,1
C8025X,Dragon,Yes,5,7,1,35,7,5,5,6,50,-0.019363763,4.791760432,1
C5569Z,Dragon,No,1,5,2,5,17,9,15,6,577,-0.863208652,1.181855654,1
C2620H,Griffin,No,8,4,5,33,,0,19,4,619,-1.697144559,0.499002828,1
C9369E,Unicorn,Yes,2,4,1,13,6,0,8,3,463,-0.979639347,1.21321486,0
C6933F,Yeti,No,10,5,6,33,14,3,9,3,474,-0.529184808,3.364155963,1
C3980M,Dragon,No,2,3,7,24,10,8,2,6,768,0.999905312,8.074957926,1
C4239W,Griffin,Yes,4,4,9,20,10,1,2,6,297,0.192710532,11.51414818,0
C9754N,Unicorn,Yes,5,7,2,5,,0,6,3,166,-1.753789172,2.252176529,0
C5726B,Griffin,Yes,4,7,8,41,13,1,19,3,401,-0.129012026,2.207428074,1
C3107B,Dragon,Yes,5,7,3,218,5,9,19,5,446,-0.126019275,3.514282963,1
C8708F,Dragon,Yes,4,7,2,13,,7,12,5,732,-1.699432317,1.328061783,1
C4065V,Unicorn,Yes,6,5,1,7,,3,11,5,725,1.366390197,6.291769778,0
C7418Q,Griffin,No,5,6,6,13,4,3,16,6,801,-0.592397092,3.731923473,0
C1346O,Griffin,Yes,4,9,3,17,3,3,7,5,591,0.561065067,6.151131099,0
C6047I,Yeti,No,3,5,1,3,10,0,3,6,639,-0.840604206,6.988262941,1
C7703Y,Dragon,Yes,5,8,2,38,,8,17,1,452,1.223216898,2.355764974,1
C3331I,Dragon,No,3,6,5,152,7,5,15,3,329,0.078653614,3.927403041,1
C3900V,Dragon,Yes,1,5,10,13,8,9,10,4,168,0.012583633,5.81533018,1
C1699X,Unicorn,Yes,5,6,1,20,8,1,18,1,889,-0.278937575,1.635924467,0
C7974M,Unicorn,Yes,4,6,5,23,18,3,3,3,101,-0.3583829,6.519011575,1
C6251X,Yeti,Yes,2,6,8,14,18,1,2,6,533,-1.125017134,7.234065384,1
C7927H,Ciclope,No,6,4,6,44,,6,11,6,458,1.901656518,4.455370285,0
C1453R,Unicorn,Yes,8,7,5,8,,1,1,6,696,0.122034742,4.868405689,0
C2312C,Unicorn,No,2,6,4,13,9,2,15,6,755,-1.082129049,1.587023764,0
C9839M,Unicorn,Yes,5,8,6,3,18,3,17,4,217,0.706704139,1.043125019,0
C6856F,Yeti,Yes,5,8,6,33,8,0,0,6,445,1.565269853,3.20506166,0
C1915B,Yeti,Yes,5,4,8,49,,2,7,5,520,2.147044629,0.857312525,0
C4188A,Griffin,Yes,10,8,10,49,15,3,10,4,499,0.358488123,1.803638253,1
C4780I,Ciclope,No,8,3,5,7,12,5,7,6,257,-0.482568501,1.006999025,1
C5740P,Ciclope,Yes,4,7,4,6,10,7,7,7,979,-1.351800268,0.785287506,0
C3775L,Unicorn,No,3,8,5,13,16,3,6,3,523,-1.209592299,2.138802059,0
C1702H,Unicorn,Yes,8,9,2,25,6,0,1,4,50,0.293252721,0.354057146,1
C9802Z,Unicorn,No,9,3,8,52,17,3,20,6,499,1.160302261,3.757837728,1
C5371Y,Yeti,No,7,8,1,34,8,3,2,3,986,-0.218822681,5.751311072,1
C5511D,Ciclope,Yes,5,2,1,26,6,9,10,8,808,0.81075109,2.010672867,0
C8810K,Griffin,Yes,6,5,8,20,7,3,13,1,921,0.062167985,8.436093445,0
C6511Q,Dragon,Yes,5,4,6,25,8,7,3,2,519,-0.206565776,1.850720631,0
C3772T,Griffin,Yes,3,3,3,11,9,3,19,4,502,-1.706321164,5.20046721,1
C5511J,Ciclope,Yes,5,7,5,67,9,9,6,0,764,-0.616030506,4.735736446,0
C3680T,Griffin,Yes,1,3,3,2,17,3,3,4,567,0.246985229,7.702823363,1
C3243D,Dragon,Yes,5,4,6,16,,8,0,4,348,0.606664377,5.509605821,1
C8934I,Ciclope,Yes,2,6,3,14,20,5,20,6,453,0.027698791,1.89093095,1
C6768S,Dragon,Yes,1,7,4,14,,5,20,4,793,-0.441363469,5.552761147,0
C8544Q,Yeti,No,3,6,9,49,6,3,7,7,584,-0.407725292,8.441550287,0
C7370V,,Yes,1,6,4,14,13,7,15,6,50,0.143852851,1.474325189,0
C9489B,Griffin,Yes,7,7,9,22,,3,19,7,755,-0.753396272,2.728530096,0
C7688E,Dragon,Yes,4,7,6,32,,5,7,3,147,-0.077543516,5.007772582,1
C9020B,Unicorn,Yes,5,4,9,106,20,2,13,6,562,0.382373389,2.921281586,1
C3220E,Ciclope,No,3,2,4,10,18,5,7,4,832,-0.604860893,2.770060597,1
C6430A,Dragon,Yes,6,7,2,77,,6,20,7,225,-0.92080257,7.209444059,0
C1153N,Ciclope,Yes,7,5,9,60,6,5,15,5,1126,0.215585349,1.974000149,0
C9744N,Unicorn,Yes,7,3,7,7,5,3,10,6,698,0.440712636,2.980527896,0
C5012R,Griffin,Yes,3,5,7,12,4,3,7,3,309,-1.354824064,1.770324428,0
C5965K,Yeti,No,1,5,9,27,11,1,1,8,878,-0.084004099,2.492249704,0
C6296A,Unicorn,Yes,2,2,4,16,16,1,17,7,717,-0.433637569,2.656257493,1
C3200R,Griffin,No,6,6,4,19,5,2,7,4,348,0.679616008,6.600400322,0
C4073B,Ciclope,Yes,4,7,1,20,12,5,20,4,745,0.021947909,2.377659375,1
C2119W,Unicorn,No,7,5,3,18,,0,20,2,927,-1.008254969,2.542956072,0
C3965A,Yeti,No,7,6,8,20,12,1,11,4,313,0.568540175,3.12228232,1
C7558N,Ciclope,No,6,5,10,7,17,7,12,3,804,-0.250617726,5.259113007,1
C5062X,Ciclope,No,3,5,2,10,13,9,12,7,634,1.02138836,3.685727386,1
C3823O,Griffin,Yes,4,2,5,45,5,2,9,4,50,-2.382023724,3.045321074,1
C7703P,Ciclope,Yes,7,8,4,51,18,5,8,5,629,-1.773438203,2.586393834,1
C2871R,Unicorn,Yes,1,5,8,5,8,3,14,3,629,0.229071303,1.833013175,1
C7689D,Ciclope,Yes,3,3,8,1,12,5,7,4,595,-0.51657136,6.094162997,0
C2488R,Yeti,Yes,1,6,2,11,15,3,1,6,816,0.490232571,5.709787631,1
C2070W,Ciclope,Yes,3,4,4,4,3,5,9,3,810,0.895825442,1.132466051,0
C1985Z,Dragon,Yes,2,6,7,58,6,9,6,7,114,0.201320989,4.240311183,0
C7042L,Ciclope,Yes,1,5,2,13,18,5,9,2,429,1.143829212,2.50094536,1
C3415I,Unicorn,No,6,8,10,49,19,1,14,3,699,0.106117507,0.730569738,1
C7735T,Ciclope,No,4,4,5,29,,9,16,3,783,0.051921581,0.899336129,1
C2877O,Dragon,No,3,8,2,7,4,5,0,8,472,1.189805537,3.265976854,0
C9935G,Unicorn,Yes,4,2,2,4,,1,3,6,529,0.099577832,5.29658313,1
C7239E,Unicorn,No,3,7,10,12,1,0,4,4,780,-0.969095921,1.27420284,0
C8505E,Yeti,Yes,6,4,3,7,12,1,20,5,794,-1.794952163,6.159235041,0
C3678L,Unicorn,Yes,5,4,5,8,12,1,17,7,50,0.380247582,2.132467713,0
C4335E,Ciclope,Yes,5,4,9,4,,5,7,6,379,-0.131173286,1.763726881,0
C6768A,Unicorn,Yes,9,1,10,38,17,3,6,5,410,0.522505293,6.703333745,1
C9850B,Unicorn,No,5,3,7,13,4,1,11,3,622,-0.470959477,4.600480399,0
C4004Y,Yeti,Yes,6,6,3,31,19,3,8,6,241,-0.403398205,3.007078797,1
C2395B,Dragon,Yes,6,2,9,7,13,8,9,5,1190,-0.777323539,1.014760623,0
C7694B,Griffin,No,9,2,9,10,11,1,7,7,243,-1.217570498,17.04637563,1
C9095L,Griffin,No,9,4,9,4,8,1,4,5,369,1.092478711,2.546116467,0
C8823G,Griffin,No,4,4,10,12,18,3,4,6,907,0.704246275,2.290376228,0
C2270Z,Unicorn,Yes,1,6,5,16,7,2,7,3,245,-0.378008805,2.468026123,0
C7858X,Yeti,No,3,4,6,33,11,3,1,4,50,0.994855914,4.068007801,1
C3878K,Griffin,No,4,7,2,6,9,2,9,6,481,0.884023993,0.766635716,1
C6194L,Ciclope,Yes,4,5,1,14,7,5,8,3,496,-1.428553867,2.99686984,1
C3183J,Griffin,No,2,7,10,4,,1,10,3,368,0.508143494,3.692753063,0
C6478A,Dragon,No,1,2,9,52,3,8,20,4,936,0.621709568,0.50788597,0
C4023H,Ciclope,Yes,2,3,2,22,14,5,6,6,485,1.295371527,4.70372835,1
C1632D,Yeti,Yes,5,6,4,17,16,3,11,7,246,-0.706196471,2.591936535,1
C5460C,Unicorn,Yes,4,5,4,8,3,1,20,4,50,1.152637553,13.69036699,0
C4103O,Ciclope,Yes,5,1,1,16,12,5,18,2,247,0.14749172,4.282793001,0
C8863C,Griffin,No,8,4,6,20,3,0,1,9,302,0.261086685,7.485171415,0
C4911C,Griffin,No,7,4,3,20,12,3,1,6,231,0.679791352,0.657419819,1
C4856M,Griffin,No,7,8,9,292,19,3,10,3,1314,0.385091526,8.24188433,1
C8192L,Unicorn,Yes,7,1,2,54,9,3,4,6,590,0.889417354,1.311396421,0
C9418D,Yeti,Yes,3,5,4,23,14,1,2,3,457,0.249954483,4.472033791,0
C1478A,Ciclope,Yes,5,3,10,5,7,5,13,8,90,-0.238788694,5.086988103,0
C4210F,Griffin,No,4,2,9,18,8,2,4,3,626,-0.213407254,2.254400585,0
C1824G,Dragon,No,4,5,3,17,20,7,9,1,954,0.826272115,0.568810322,1
C9773U,Dragon,Yes,6,2,5,68,2,8,10,7,882,-1.087515082,3.759270972,1
C1167X,Yeti,Yes,5,4,7,7,13,1,16,6,305,-0.273182455,2.40085516,0
C2847K,Unicorn,Yes,4,5,3,15,,1,11,4,50,-0.218781719,2.659073411,0
C3948K,Dragon,Yes,6,6,1,13,8,8,9,3,425,0.419000586,12.20056324,1
C7845S,Griffin,No,5,3,6,5,6,0,3,5,177,0.901627418,3.235466606,0
C6345Q,Unicorn,Yes,4,4,4,42,,1,16,8,427,-0.427441714,4.125120502,0
C7547E,Ciclope,No,3,2,10,15,16,5,14,7,287,-1.300547798,9.4106571,1
C4560C,Dragon,Yes,6,5,8,36,10,8,10,8,693,-0.716549655,0.340680368,1
C7336L,Yeti,Yes,10,5,4,47,18,0,10,4,802,-1.368627104,6.127089628,1
C6734O,Dragon,No,1,5,3,34,15,6,20,2,421,-1.610962724,1.35825916,1
C3462D,Ciclope,Yes,5,6,7,39,12,8,5,2,301,-0.624217328,6.686540552,1
C9755H,Yeti,No,4,7,1,32,7,2,2,9,581,1.561106251,1.928812618,0
C1985H,Ciclope,No,6,1,7,21,8,5,6,7,211,-0.462755511,4.771508934,1
C9120G,Yeti,Yes,3,4,10,1,1,3,12,6,551,0.236478709,1.010479585,0
C9880L,Ciclope,No,1,3,3,2,6,9,8,2,732,0.144193422,4.066907486,0
C8755Q,Ciclope,Yes,5,7,10,6,7,5,7,1,301,0.415024096,6.255064581,0
C1395N,Griffin,No,3,4,1,6,9,0,2,4,50,-0.318697433,0.742958336,1
C4751F,Dragon,Yes,3,6,5,19,20,8,20,7,623,1.245424109,5.912439614,1
C5949C,Unicorn,Yes,4,3,4,33,,0,3,4,1111,0.631874652,3.680668105,0
C7283V,Dragon,No,6,6,9,8,,5,10,5,580,1.355056806,6.934922324,1
C1832M,Griffin,Yes,1,5,5,27,10,0,15,6,356,-0.243799377,1.091221858,0
C6895B,Yeti,No,6,7,6,16,4,3,9,5,381,0.490862329,2.675476015,1
C4503G,Griffin,No,7,4,8,21,,1,10,2,274,0.55020464,2.409295476,0
C1353U,Yeti,No,4,5,2,16,3,1,9,7,798,0.031657849,6.133218785,0
C5001T,Yeti,Yes,2,8,4,6,,1,8,7,573,-0.243039372,0.766402237,0
C6283W,Yeti,Yes,4,4,2,33,12,2,6,2,162,-0.42626491,2.034265397,1
C9972P,Ciclope,Yes,4,6,7,72,8,8,6,4,219,0.328875359,7.010430159,0
C4169K,Yeti,Yes,4,8,6,19,19,3,11,9,81,-0.447294828,0.866609445,1
C8427L,Griffin,No,3,3,8,51,17,3,15,2,331,1.84923279,2.165868359,1
C5677F,Ciclope,No,8,4,4,28,4,9,14,7,616,0.150254264,7.335671239,1
C9909Q,Dragon,Yes,5,3,6,6,,5,7,4,694,-0.796791061,0.776007017,0
C3971P,Yeti,Yes,6,3,2,2,19,0,11,8,845,0.21144985,5.308384186,1
C4609E,Ciclope,No,2,5,8,18,3,7,12,5,865,-1.975301087,5.734672695,0
C8871X,Ciclope,Yes,3,7,6,3,3,5,17,4,523,0.526172702,1.485789213,0
C8513J,Griffin,No,3,5,9,20,10,2,15,7,439,-0.613387747,0.992989404,0
C3307B,Dragon,Yes,5,5,3,28,13,5,1,5,634,0.590527915,7.767077261,0
C7583I,Yeti,Yes,3,3,2,24,8,0,8,7,970,-0.338434052,1.350518506,0
C9029W,Dragon,Yes,5,3,2,15,6,8,1,6,810,0.736902342,3.962699295,0
C2153X,Unicorn,Yes,3,3,8,10,19,1,12,8,249,0.968568126,6.141692412,1
C2262M,Griffin,No,4,7,10,49,,1,15,1,50,-1.080278104,0.813225812,0
C5264Y,Ciclope,Yes,7,2,3,29,13,7,2,6,403,-0.545219867,2.431814363,1
C6915W,Ciclope,No,8,7,9,4,17,5,9,5,468,0.702895094,1.47988973,1
C6361V,Unicorn,No,4,4,6,19,,3,10,7,266,-0.427790955,4.299464665,1
C8668W,Yeti,Yes,0,4,7,15,1,2,1,5,717,0.161066242,5.894963589,0
C4704J,Griffin,Yes,4,6,7,15,2,0,0,1,287,1.880069325,6.766594906,0
C9862T,Yeti,No,6,4,9,56,16,3,18,10,341,-0.298006526,4.632326161,1
C9254P,Dragon,No,5,4,1,20,17,7,19,7,1214,1.344040863,1.480619048,1
C9360S,Unicorn,Yes,5,5,6,17,12,0,8,4,786,1.2167752,1.394657031,0
C7682E,Yeti,Yes,6,7,9,37,13,0,5,6,1022,-0.748290242,2.653210589,0
C6101T,Yeti,No,4,2,7,19,7,0,17,6,1140,1.677351272,0.870286693,0
C7848Y,Griffin,Yes,5,6,3,8,9,3,6,3,532,-0.194543576,1.208510292,0
C3942H,Dragon,No,5,1,4,32,12,5,18,8,837,-0.897159182,5.665310436,1
C9724Z,Griffin,Yes,5,3,2,5,9,3,6,8,733,0.826588024,2.433499141,0
C2618J,Griffin,No,7,3,10,133,10,0,14,4,763,-1.110022387,3.618316982,1
C9531F,Griffin,Yes,7,5,2,25,11,3,6,3,826,0.16355965,2.174463771,1
C8047C,Ciclope,Yes,2,6,8,21,16,7,19,4,346,-0.015452119,3.86030027,1
C2604U,Yeti,Yes,8,1,5,59,,3,3,5,273,-0.984487643,2.152137582,1
C6466O,Unicorn,Yes,4,7,10,46,,2,19,8,225,0.927552072,1.632845636,0
C8708H,Dragon,Yes,3,5,6,183,4,5,1,2,540,-0.522114122,2.490796959,1
C5529P,Yeti,Yes,6,4,6,30,9,0,19,4,917,-0.512545553,5.28469084,1
C7658I,Yeti,Yes,4,4,6,146,,3,1,5,426,1.282514297,2.006696939,1
C6702L,Unicorn,Yes,4,6,8,20,1,0,15,3,644,0.75321948,2.937945866,0
C5877W,Dragon,Yes,4,5,3,8,11,5,0,5,363,0.71678562,4.325686471,0
C4542R,Dragon,No,3,5,6,8,20,5,14,4,948,-2.264285518,3.598128742,1
C9476T,Yeti,No,4,6,3,35,4,0,10,7,913,0.766949183,2.114772641,0
C9897P,Yeti,Yes,4,2,1,37,4,0,17,5,1069,-1.213492255,6.417542065,0
C3537Z,Unicorn,Yes,6,6,4,8,9,3,2,5,509,-0.271072286,3.815949987,0
C6800G,Griffin,Yes,5,7,2,13,4,2,18,6,124,0.987117188,4.804688175,0
C3854G,Griffin,Yes,7,4,6,14,13,3,16,1,142,0.526322757,2.237141655,1
C8501C,Dragon,No,5,5,1,30,7,5,18,6,611,-0.3412171,4.005864776,1
C7658O,Unicorn,Yes,4,4,1,35,14,0,20,4,1144,-0.990027118,0.082412992,1
C1661P,Yeti,Yes,3,6,10,56,,2,10,7,217,0.530997351,1.222123825,0
C7777S,Yeti,No,3,5,1,46,20,3,20,6,50,-0.256363624,13.2114676,1
C5756I,Ciclope,Yes,6,6,2,110,17,8,0,8,632,-0.480227001,4.74397536,1
C2474A,Griffin,Yes,4,2,6,7,10,3,1,6,182,0.771444963,5.533079497,0
C4235Q,Unicorn,Yes,4,3,10,34,9,2,16,1,453,3.380644642,12.72691476,0
C1338Z,Ciclope,No,7,6,6,7,1,9,18,4,50,1.344679179,1.565814846,0
C6272H,Ciclope,Yes,5,4,2,17,17,9,10,5,88,0.787213101,3.440764965,1
C9657E,Ciclope,No,1,3,5,61,9,8,12,1,354,0.469301291,2.522255112,1
C9617H,Dragon,Yes,4,2,10,11,1,5,18,5,880,-0.651013512,3.319131435,0
C4417L,Dragon,Yes,3,4,6,25,10,5,5,7,632,-0.96867296,3.155931049,1
C9952G,Dragon,Yes,5,6,1,15,16,5,12,5,1031,0.266014906,2.541962994,1
C9754J,Griffin,Yes,3,4,10,22,,1,5,1,903,0.915143558,2.500651141,0
C3566Q,Dragon,No,5,9,10,93,,5,17,4,50,1.025897213,2.133328154,0
C7243I,Yeti,Yes,3,5,9,14,15,1,17,2,50,1.375119038,5.108241316,1
C2206K,Griffin,No,5,4,8,4,3,3,8,2,1140,-0.612693504,5.171893275,0
C5863B,Griffin,Yes,4,5,2,36,19,1,12,8,776,1.317178614,2.911270708,1
C1707X,Unicorn,Yes,9,6,1,22,4,1,16,3,568,0.826197837,2.108184892,0
C1322K,Dragon,Yes,6,2,4,63,20,6,14,4,50,1.274119668,3.38993312,1
C7874I,Griffin,Yes,6,7,1,47,11,0,20,3,968,-0.114288707,1.845077231,0
C5452C,Griffin,Yes,5,9,8,23,2,2,20,8,475,0.074031445,3.270654995,0
C8149Q,Ciclope,Yes,8,6,6,3,5,5,6,7,826,-0.884724566,6.778877122,0
C8664W,Yeti,No,5,9,3,15,15,1,16,7,220,0.191257823,1.738015647,1
C4156B,Unicorn,Yes,4,3,8,41,18,0,14,5,787,0.733498879,1.836869607,1
C4116D,Griffin,Yes,8,6,5,39,3,3,20,3,360,0.322384093,8.977183278,0
C5799D,Dragon,Yes,10,7,1,28,3,7,1,3,90,-1.504968734,1.751314378,0
C9296P,Dragon,No,3,3,5,12,15,5,14,5,691,1.383228653,3.701242333,1
C3277X,Unicorn,No,8,5,10,9,18,3,16,5,637,0.94854145,3.912862323,1
C7926L,Griffin,Yes,9,8,9,11,10,1,13,3,221,-1.930327221,1.71350322,0
C2318I,Dragon,Yes,4,5,9,77,,5,5,7,744,-1.00574137,2.393101646,1
C6255T,Ciclope,No,2,7,3,37,3,5,16,3,168,1.494675257,1.792279127,0
C3357T,Unicorn,No,4,4,6,31,,3,10,9,1038,1.833754504,0.239630938,1
C3545G,Griffin,No,4,4,1,35,6,3,10,2,763,-0.672933309,3.263159242,1
C5022E,Yeti,Yes,0,2,1,55,16,0,2,9,582,-0.011403993,5.403229193,1
C4641J,Unicorn,Yes,7,7,6,11,16,3,4,2,594,-1.668426863,7.685315301,1
C3520U,Unicorn,No,2,7,3,48,15,0,9,4,1085,0.577245864,5.263642352,1
C3985S,Dragon,Yes,0,6,6,30,2,7,8,3,489,0.237068362,14.88776504,0
C7481R,Ciclope,Yes,5,6,3,6,8,5,0,5,227,-0.660123576,4.09342931,0
C3423V,Griffin,No,6,4,5,3,14,0,5,9,703,0.814596675,1.580513268,1
C3128H,Unicorn,No,7,1,7,21,10,0,5,2,191,1.115412108,6.313447028,0
C8874I,Griffin,Yes,5,9,6,3,20,1,19,4,409,-0.782727331,5.614735805,1
C7272B,Ciclope,Yes,4,7,10,48,6,5,3,1,790,-2.522545533,1.394693362,0
C6528W,Griffin,No,4,4,4,53,15,1,0,5,546,0.182652279,3.652356574,1
C7377P,Unicorn,No,3,8,10,20,7,0,2,0,99,-1.102234154,1.773460935,1
C8640H,Unicorn,Yes,8,5,5,12,,2,7,9,871,0.006724407,2.421586608,0
C4390B,Griffin,Yes,5,8,1,39,6,1,7,6,1210,0.169791223,5.033521706,0
C7284S,Griffin,Yes,9,7,10,12,5,0,14,0,260,1.352587474,1.744470176,0
C7761T,Yeti,Yes,2,4,1,35,3,1,19,5,144,-0.868478213,6.717223715,0
C2146R,Dragon,Yes,6,5,10,18,,8,0,4,147,0.042188342,1.348414899,0
C7869F,Unicorn,Yes,5,7,10,30,20,3,9,1,50,-2.520443536,1.082137799,1
C5287X,Griffin,Yes,6,7,7,36,8,1,10,5,818,-1.136566345,1.06512106,0
C4732T,Ciclope,Yes,4,5,4,7,9,5,16,7,768,-0.181228388,2.484411671,0
C5772R,,No,4,8,7,11,3,0,15,1,224,-0.251707754,1.017877639,0
C6637Q,Ciclope,Yes,0,4,5,52,,6,0,6,440,0.704848833,0.877064565,0
C8013X,Unicorn,No,4,5,7,29,8,1,18,10,411,-0.591636016,6.009449708,0
C3660Y,Unicorn,No,0,3,10,8,,0,16,3,989,-0.528921171,2.932222231,1
C6650P,Yeti,Yes,5,6,1,36,6,1,2,5,702,-1.791585774,6.549581094,0
C3949K,Dragon,No,4,9,9,45,20,9,3,4,646,-0.67542012,3.506955048,1
C6863J,Dragon,No,6,8,1,23,17,9,0,1,754,-1.197635903,1.154399151,1
C3585V,Dragon,Yes,2,5,10,34,3,6,1,3,499,0.911856886,3.067960114,0
C4738Q,Yeti,Yes,4,7,3,17,14,2,7,8,675,1.778522462,1.340703383,1
C1280C,Griffin,Yes,5,6,6,11,19,1,15,2,358,-0.607277621,4.975524354,0
C8632D,Dragon,No,3,3,4,52,5,9,2,0,1005,-1.399272304,0.760797784,0
C8161X,Ciclope,Yes,7,2,5,27,4,8,5,7,459,0.575052329,4.391242786,1
C5332W,Dragon,Yes,5,1,1,14,15,5,8,5,838,0.395847455,3.220176241,0
C4844Y,Dragon,Yes,3,6,4,65,1,6,16,4,50,0.66550949,1.064793645,0
C3133L,Yeti,No,1,7,4,2,17,0,5,6,357,1.247264143,3.954431904,1
C4499U,Yeti,Yes,2,4,10,6,11,2,4,6,719,0.157768117,1.628625167,0
C1393V,Griffin,No,6,7,1,32,3,3,14,6,904,0.048881447,5.440750942,1
C1210I,Dragon,Yes,2,4,10,66,16,5,20,8,738,0.314293715,2.683122711,1
C6364D,Ciclope,No,5,5,5,9,18,5,4,5,712,-0.068497864,0.364078613,1
C5410Z,Unicorn,Yes,7,6,10,15,1,3,20,7,120,-0.442257498,3.85259719,0
C8408A,Dragon,Yes,0,5,3,13,,8,20,3,563,-1.208979931,7.278167999,1
C6325P,Dragon,Yes,4,6,1,8,,7,20,4,644,-1.458899648,2.869192967,1
C1613Q,Dragon,Yes,5,5,8,26,1,8,11,7,1090,0.080713708,2.361794178,0
C5688R,Griffin,Yes,4,5,10,8,8,0,18,6,177,-0.343269912,4.82297649,1
C3677G,Unicorn,No,6,9,2,18,16,2,16,2,369,-1.022890803,13.72888823,1
C7622S,Ciclope,No,3,5,1,19,13,5,20,4,607,-0.912560569,2.779289586,0
C2455F,Dragon,No,7,3,4,31,9,5,15,5,50,1.651603872,4.470251957,1
C6276V,Griffin,Yes,4,5,5,7,15,0,11,8,543,-0.084212103,2.813232756,1
C2815F,Unicorn,Yes,6,5,1,12,18,0,10,4,324,0.945553744,11.24434754,1
C8269S,Ciclope,No,4,2,10,3,,8,9,5,50,-0.33816629,2.702754377,1
C9119U,Unicorn,No,4,4,5,70,4,2,12,5,803,-0.818698479,0.836808696,0
C9578E,Ciclope,Yes,5,6,9,62,1,8,4,5,103,-1.352003364,3.677848076,0
C3447G,Yeti,Yes,6,7,10,99,19,0,2,7,783,-0.462825806,3.480482212,1
C1498U,Unicorn,Yes,4,5,8,31,7,0,12,3,59,-0.284616057,2.954741973,0
C6955C,Yeti,Yes,10,8,8,22,9,1,0,8,641,0.28979923,6.00574904,1
C2783E,Ciclope,Yes,4,5,6,24,18,7,18,6,1217,1.316774429,2.519647449,0
C4625L,Dragon,Yes,4,5,9,22,4,5,1,4,480,-0.325240381,3.880298728,0
C3600Y,Griffin,No,5,8,9,15,19,2,15,7,1151,-0.468968879,8.168025199,1
C2914O,Unicorn,Yes,6,8,1,8,,3,0,2,375,0.995828863,0.91963476,1
C4941K,Yeti,No,5,3,5,16,11,0,3,5,50,-0.3659573,2.327733767,1
C8431Z,Griffin,No,8,5,6,60,9,2,19,6,1339,0.526994343,14.16651764,1
C1052M,Dragon,Yes,4,3,9,4,,6,6,5,567,-0.358407959,0.185444624,0
C2072L,Yeti,No,5,7,3,11,4,3,17,6,648,0.630895127,7.844134419,0
C6552K,Griffin,Yes,1,3,4,18,,0,17,3,498,-1.049926232,1.961807828,1
C3781I,Dragon,No,5,9,10,11,4,5,14,3,624,2.427597717,3.869536611,0
C3698I,Ciclope,Yes,5,3,8,98,12,8,7,5,618,-0.553010753,5.302996817,1
